154 0.2 0.1 0.8 660 500 0.3 500 660.000 3.35e-02 1.007E-08
155 0.2 0.1 0.8 710 500 0.3 500 710.000 3.34e-02 8.702E-09
156 0.2 0.1 0.8 760 500 0.3 500 760.000 3.20e-02 7.596E-09
157 0.2 0.1 0.8 810 500 0.3 500 810.000 3.10e-02 6.688E-09
158 0.2 0.1 0.8 860 500 0.3 500 860.000 3.05e-02 5.934E-09
159 0.2 0.1 0.8 910 500 0.3 500 910.000 3.05e-02 5.300E-09
15 0.2 0.1 0.1 710 500 0.3 500 710.000 9.38e-02 9.431E-11
160 0.2 0.1 0.8 1000 500 0.3 500 1000.000 3.16e-02 4.390E-09
161 0.2 0.1 0.9 10 500 0.3 500 10.000 2.71e-02 4.926E-05
162 0.2 0.1 0.9 60 500 0.3 500 60.000 3.75e-05 1.587E-06
163 0.2 0.1 0.9 110 500 0.3 500 110.000 2.13e-04 4.790E-07
164 0.2 0.1 0.9 160 500 0.3 500 160.000 6.67e-05 2.276E-07
165 0.2 0.1 0.9 210 500 0.3 500 210.000 3.88e-05 1.325E-07
166 0.2 0.1 0.9 260 500 0.3 500 260.000 8.46e-06 8.658E-08
167 0.2 0.1 0.9 310 500 0.3 500 310.000 2.84e-04 6.097E-08
168 0.2 0.1 0.9 360 500 0.3 500 360.000 8.07e-04 4.525E-08
169 0.2 0.1 0.9 410 500 0.3 500 410.000 2.28e-03 3.491E-08
16 0.2 0.1 0.1 760 500 0.3 500 760.000 1.09e-01 8.232E-11
170 0.2 0.1 0.9 460 500 0.3 500 460.000 5.24e-03 2.775E-08
171 0.2 0.1 0.9 510 500 0.3 500 510.000 5.36e-03 2.258E-08
172 0.2 0.1 0.9 560 500 0.3 500 560.000 1.10e-02 1.873E-08
173 0.2 0.1 0.9 610 500 0.3 500 610.000 2.31e-02 1.579E-08
174 0.2 0.1 0.9 660 500 0.3 500 660.000 3.44e-02 1.349E-08
175 0.2 0.1 0.9 710 500 0.3 500 710.000 3.69e-02 1.166E-08
176 0.2 0.1 0.9 760 500 0.3 500 760.000 3.47e-02 1.018E-08
177 0.2 0.1 0.9 810 500 0.3 500 810.000 3.22e-02 8.964E-09
178 0.2 0.1 0.9 860 500 0.3 500 860.000 3.06e-02 7.953E-09
179 0.2 0.1 0.9 910 500 0.3 500 910.000 2.96e-02 7.104E-09
17 0.2 0.1 0.1 810 500 0.3 500 810.000 1.26e-01 7.248E-11
180 0.2 0.1 0.9 1000 500 0.3 500 1000.000 2.94e-02 5.884E-09
181 0.2 0.1 1 10 500 0.3 500 10.000 2.13e-02 6.360E-05
182 0.2 0.1 1 60 500 0.3 500 60.000 3.52e-05 2.049E-06
183 0.2 0.1 1 110 500 0.3 500 110.000 1.69e-04 6.184E-07
184 0.2 0.1 1 160 500 0.3 500 160.000 4.79e-05 2.938E-07
185 0.2 0.1 1 210 500 0.3 500 210.000 3.06e-05 1.710E-07
186 0.2 0.1 1 260 500 0.3 500 260.000 6.97e-06 1.118E-07
187 0.2 0.1 1 310 500 0.3 500 310.000 2.30e-04 7.872E-08
188 0.2 0.1 1 360 500 0.3 500 360.000 5.82e-04 5.842E-08
189 0.2 0.1 1 410 500 0.3 500 410.000 1.66e-03 4.507E-08
