100	0.2	0.1	0.5	1000	500	0.3	500	0	0.049	1.218e-09	inf	inf
101	0.2	0.1	0.6	10	500	0.3	500	0	0.073	1.722e-05	inf	inf
102	0.2	0.1	0.6	60	500	0.3	500	0	4.4e-05	5.55e-07	inf	inf
103	0.2	0.1	0.6	110	500	0.3	500	0	0.000553	1.675e-07	inf	inf
104	0.2	0.1	0.6	160	500	0.3	500	0	0.000228	7.957e-08	inf	inf
105	0.2	0.1	0.6	210	500	0.3	500	0	9.5e-05	4.632e-08	inf	inf
106	0.2	0.1	0.6	260	500	0.3	500	0	1.78e-05	3.027e-08	inf	inf
107	0.2	0.1	0.6	310	500	0.3	500	0	0.000582	2.132e-08	inf	inf
108	0.2	0.1	0.6	360	500	0.3	500	0	0.00211	1.582e-08	inf	inf
109	0.2	0.1	0.6	410	500	0.3	500	0	0.00529	1.22e-08	inf	inf
10	0.2	0.1	0.1	460	500	0.3	500	0	0.0359	2.243e-10	inf	inf
110	0.2	0.1	0.6	460	500	0.3	500	0	0.0103	9.7e-09	inf	inf
111	0.2	0.1	0.6	510	500	0.3	500	0	0.0164	7.894e-09	inf	inf
112	0.2	0.1	0.6	560	500	0.3	500	0	0.0243	6.55e-09	inf	inf
113	0.2	0.1	0.6	610	500	0.3	500	0	0.0283	5.522e-09	inf	inf
114	0.2	0.1	0.6	660	500	0.3	500	0	0.0298	4.718e-09	inf	inf
115	0.2	0.1	0.6	710	500	0.3	500	0	0.0307	4.078e-09	inf	inf
116	0.2	0.1	0.6	760	500	0.3	500	0	0.0317	3.559e-09	inf	inf
117	0.2	0.1	0.6	810	500	0.3	500	0	0.033	3.134e-09	inf	inf
118	0.2	0.1	0.6	860	500	0.3	500	0	0.0346	2.78e-09	inf	inf
119	0.2	0.1	0.6	910	500	0.3	500	0	0.0365	2.484e-09	inf	inf
11	0.2	0.1	0.1	510	500	0.3	500	0	0.045	1.826e-10	inf	inf
120	0.2	0.1	0.6	1000	500	0.3	500	0	0.0405	2.057e-09	inf	inf
121	0.2	0.1	0.7	10	500	0.3	500	0	0.0494	2.607e-05	inf	inf
122	0.2	0.1	0.7	60	500	0.3	500	0	4.19e-05	8.402e-07	inf	inf
123	0.2	0.1	0.7	110	500	0.3	500	0	0.000381	2.535e-07	inf	inf
124	0.2	0.1	0.7	160	500	0.3	500	0	0.000144	1.205e-07	inf	inf
125	0.2	0.1	0.7	210	500	0.3	500	0	6.78e-05	7.012e-08	inf	inf
126	0.2	0.1	0.7	260	500	0.3	500	0	1.34e-05	4.582e-08	inf	inf
127	0.2	0.1	0.7	310	500	0.3	500	0	0.000449	3.227e-08	inf	inf
128	0.2	0.1	0.7	360	500	0.3	500	0	0.00155	2.395e-08	inf	inf
129	0.2	0.1	0.7	410	500	0.3	500	0	0.00409	1.848e-08	inf	inf
12	0.2	0.1	0.1	560	500	0.3	500	0	0.0547	1.515e-10	inf	inf
130	0.2	0.1	0.7	460	500	0.3	500	0	0.00846	1.469e-08	inf	inf
131	0.2	0.1	0.7	510	500	0.3	500	0	0.0124	1.195e-08	inf	inf
132	0.2	0.1	0.7	560	500	0.3	500	0	0.0218	9.916e-09	inf	inf
133	0.2	0.1	0.7	610	500	0.3	500	0	0.0291	8.359e-09	inf	inf
134	0.2	0.1	0.7	660	500	0.3	500	0	0.0312	7.142e-09	inf	inf
135	0.2	0.1	0.7	710	500	0.3	500	0	0.0312	6.173e-09	inf	inf
136	0.2	0.1	0.7	760	500	0.3	500	0	0.031	5.388e-09	inf	inf
137	0.2	0.1	0.7	810	500	0.3	500	0	0.0312	4.744e-09	inf	inf
138	0.2	0.1	0.7	860	500	0.3	500	0	0.0317	4.209e-09	inf	inf
139	0.2	0.1	0.7	910	500	0.3	500	0	0.0327	3.76e-09	inf	inf
13	0.2	0.1	0.1	610	500	0.3	500	0	0.0664	1.277e-10	inf	inf
140	0.2	0.1	0.7	1000	500	0.3	500	0	0.0351	3.114e-09	inf	inf
141	0.2	0.1	0.8	10	500	0.3	500	0	0.0357	3.675e-05	inf	inf
142	0.2	0.1	0.8	60	500	0.3	500	0	3.97e-05	1.184e-06	inf	inf
143	0.2	0.1	0.8	110	500	0.3	500	0	0.000279	3.573e-07	inf	inf
144	0.2	0.1	0.8	160	500	0.3	500	0	9.6e-05	1.698e-07	inf	inf
145	0.2	0.1	0.8	210	500	0.3	500	0	5.05e-05	9.884e-08	inf	inf
146	0.2	0.1	0.8	260	500	0.3	500	0	1.05e-05	6.459e-08	inf	inf
147	0.2	0.1	0.8	310	500	0.3	500	0	0.000354	4.549e-08	inf	inf
148	0.2	0.1	0.8	360	500	0.3	500	0	0.00112	3.376e-08	inf	inf
149	0.2	0.1	0.8	410	500	0.3	500	0	0.00309	2.604e-08	inf	inf
14	0.2	0.1	0.1	660	500	0.3	500	0	0.0795	1.091e-10	inf	inf
150	0.2	0.1	0.8	460	500	0.3	500	0	0.00676	2.07e-08	inf	inf
151	0.2	0.1	0.8	510	500	0.3	500	0	0.00839	1.685e-08	inf	inf
152	0.2	0.1	0.8	560	500	0.3	500	0	0.0167	1.398e-08	inf	inf
153	0.2	0.1	0.8	610	500	0.3	500	0	0.0281	1.178e-08	inf	inf
154	0.2	0.1	0.8	660	500	0.3	500	0	0.0335	1.007e-08	inf	inf
155	0.2	0.1	0.8	710	500	0.3	500	0	0.0334	8.702e-09	inf	inf
156	0.2	0.1	0.8	760	500	0.3	500	0	0.032	7.596e-09	inf	inf
157	0.2	0.1	0.8	810	500	0.3	500	0	0.031	6.688e-09	inf	inf
158	0.2	0.1	0.8	860	500	0.3	500	0	0.0305	5.934e-09	inf	inf
159	0.2	0.1	0.8	910	500	0.3	500	0	0.0305	5.3e-09	inf	inf
15	0.2	0.1	0.1	710	500	0.3	500	0	0.0938	9.431e-11	inf	inf
160	0.2	0.1	0.8	1000	500	0.3	500	0	0.0316	4.39e-09	inf	inf
