277	0.257	80.355
278	0.256	80.355
279	0.256	80.355
280	0.255	80.355
281	0.255	80.355
282	0.254	80.355
283	0.253	80.355
284	0.253	80.355
285	0.252	80.355
286	0.252	80.355
287	0.251	80.355
288	0.25	80.355
289	0.25	80.355
290	0.249	80.355
291	0.249	80.355
292	0.248	80.355
293	0.248	80.355
294	0.247	80.355
295	0.247	80.355
296	0.246	80.355
297	0.246	80.355
298	0.245	80.355
299	0.244	80.355
300	0.244	80.355
301	0.243	80.355
302	0.243	80.355
303	0.242	80.355
304	0.242	80.355
305	0.241	80.355
306	0.241	80.355
307	0.241	80.355
308	0.24	80.355
309	0.24	80.355
310	0.239	80.355
311	0.239	80.355
312	0.238	80.355
313	0.238	80.355
314	0.237	80.355
315	0.237	80.355
316	0.236	80.355
317	0.236	80.355
318	0.235	80.355
319	0.235	80.355
320	0.235	80.355
321	0.234	80.355
322	0.234	80.355
323	0.233	80.355
324	0.233	80.355
325	0.233	80.355
326	0.232	80.355
327	0.232	80.355
328	0.231	80.355
329	0.231	80.355
330	0.231	80.355
331	0.23	80.355
332	0.23	80.355
333	0.229	80.355
334	0.229	80.355
335	0.229	80.355
336	0.228	80.355
337	0.228	80.355
338	0.227	80.355
339	0.227	80.355
340	0.227	80.355
341	0.226	80.355
342	0.226	80.355
343	0.226	80.355
344	0.225	80.355
345	0.225	80.355
346	0.225	80.355
347	0.224	80.355
348	0.224	80.355
349	0.224	80.355
350	0.223	80.355
351	0.223	80.355
352	0.222	80.355
353	0.222	80.355
354	0.222	80.355
355	0.221	80.355
356	0.221	80.355
357	0.221	80.355
358	0.22	80.355
359	0.22	80.355
360	0.22	80.355
361	0.22	80.355
362	0.219	80.355
363	0.219	80.355
364	0.219	80.355
365	0.218	80.355
366	0.218	80.355
367	0.218	80.355
368	0.217	80.355
369	0.217	80.355
370	0.217	80.355
371	0.216	80.355
372	0.216	80.355
373	0.216	80.355
374	0.216	80.355
375	0.215	80.355
376	0.215	80.355
377	0.215	80.355
378	0.214	80.355
379	0.214	80.355
380	0.214	80.355
381	0.214	80.355
382	0.213	80.355
383	0.213	80.355
384	0.213	80.355
385	0.212	80.355
386	0.212	80.355
387	0.212	80.355
388	0.212	80.355
389	0.211	80.355
390	0.211	80.355
391	0.211	80.355
392	0.211	80.355
393	0.21	80.355
394	0.21	80.355
395	0.21	80.355
396	0.21	80.355
397	0.209	80.355
398	0.209	80.355
399	0.209	80.355
400	0.209	80.355
401	0.208	80.355
402	0.208	80.355
403	0.208	80.355
404	0.208	80.355
405	0.207	80.355
406	0.207	80.355
407	0.207	80.355
408	0.207	80.355
409	0.206	80.355
410	0.206	80.355
411	0.206	80.355
412	0.206	80.355
413	0.205	80.355
414	0.205	80.355
415	0.205	80.355
416	0.205	80.355
417	0.205	80.355
418	0.204	80.355
419	0.204	80.355
420	0.204	80.355
421	0.204	80.355
422	0.203	80.355
423	0.203	80.355
424	0.203	80.355
425	0.203	80.355
426	0.203	80.355
427	0.202	80.355
428	0.202	80.355
429	0.202	80.355
430	0.202	80.355
431	0.202	80.355
432	0.201	80.355
433	0.201	80.355
434	0.201	80.355
435	0.201	80.355
436	0.2	80.355
437	0.2	80.355
438	0.2	80.355
439	0.2	80.355
440	0.2	80.355
441	0.199	80.355
442	0.199	80.355
443	0.199	80.355
444	0.199	80.355
445	0.199	80.355
446	0.198	80.355
447	0.198	80.355
448	0.198	80.355
449	0.198	80.355
450	0.198	80.355
451	0.198	80.355
452	0.197	80.355
453	0.197	80.355
454	0.197	80.355
455	0.197	80.355
456	0.197	80.355
457	0.196	80.355
458	0.196	80.355
459	0.196	80.355
460	0.196	80.355
461	0.196	80.355
462	0.195	80.355
463	0.195	80.355
464	0.195	80.355
465	0.195	80.355
466	0.195	80.355
467	0.195	80.355
468	0.194	80.355
469	0.194	80.355
470	0.194	80.355
471	0.194	80.355
472	0.194	80.355
473	0.194	80.355
474	0.193	80.355
475	0.193	80.355
476	0.193	80.355
477	0.193	80.355
478	0.193	80.355
479	0.193	80.355
480	0.192	80.355
481	0.192	80.355
482	0.192	80.355
483	0.192	80.355
484	0.192	80.355
485	0.192	80.355
486	0.191	80.355
487	0.191	80.355
488	0.191	80.355
489	0.191	80.355
490	0.191	80.355
491	0.191	80.355
492	0.19	80.355
493	0.19	80.355
494	0.19	80.355
495	0.19	80.355
496	0.19	80.355
497	0.19	80.355
498	0.189	80.355
499	0.189	80.355
500	0.189	80.355
501	0.189	80.355
502	0.189	80.355
503	0.189	80.355
504	0.189	80.355
505	0.188	80.355
506	0.188	80.355
507	0.188	80.355
508	0.188	80.355
509	0.188	80.355
510	0.188	80.355
511	0.188	80.355
512	0.187	80.355
513	0.187	80.355
514	0.187	80.355
515	0.187	80.355
516	0.187	80.355
517	0.187	80.355
518	0.187	80.355
519	0.186	80.355
520	0.186	80.355
521	0.186	80.355
522	0.186	80.355
523	0.186	80.355
524	0.186	80.355
525	0.186	80.355
526	0.185	80.355
527	0.185	80.355
528	0.185	80.355
529	0.185	80.355
530	0.185	80.355
531	0.185	80.355
532	0.185	80.355
533	0.184	80.355
534	0.184	80.355
535	0.184	80.355
536	0.184	80.355
537	0.184	80.355
538	0.184	80.355
539	0.184	80.355
540	0.184	80.355
541	0.183	80.355
542	0.183	80.355
543	0.183	80.355
544	0.183	80.355
545	0.183	80.355
546	0.183	80.355
547	0.183	80.355
548	0.183	80.355
549	0.182	80.355
550	0.182	80.355
551	0.182	80.355
552	0.182	80.355
553	0.182	80.355
554	0.182	80.355
555	0.182	80.355
556	0.182	80.355
557	0.181	80.355
558	0.181	80.355
559	0.181	80.355
560	0.181	80.355
561	0.181	80.355
562	0.181	80.355
563	0.181	80.355
564	0.181	80.355
565	0.18	80.355
566	0.18	80.355
567	0.18	80.355
568	0.18	80.355
569	0.18	80.355
570	0.18	80.355
571	0.18	80.355
572	0.18	80.355
573	0.18	80.355
574	0.179	80.355
575	0.179	80.355
576	0.179	80.355
577	0.179	80.355
578	0.179	80.355
579	0.179	80.355
580	0.179	80.355
581	0.179	80.355
582	0.178	80.355
583	0.178	80.355
584	0.178	80.355
585	0.178	80.355
586	0.178	80.355
587	0.178	80.355
588	0.178	80.355
589	0.178	80.355
590	0.178	80.355
591	0.177	80.355
592	0.177	80.355
593	0.177	80.355
594	0.177	80.355
595	0.177	80.355
596	0.177	80.355
597	0.177	80.355
598	0.177	80.355
599	0.177	80.355
600	0.177	80.355
601	0.176	80.355
602	0.176	80.355
603	0.176	80.355
604	0.176	80.355
605	0.176	80.355
606	0.176	80.355
607	0.176	80.355
608	0.176	80.355
609	0.176	80.355
610	0.175	80.355
611	0.175	80.355
612	0.175	80.355
613	0.175	80.355
614	0.175	80.355
615	0.175	80.355
616	0.175	80.355
617	0.175	80.355
618	0.175	80.355
619	0.175	80.355
620	0.174	80.355
621	0.174	80.355
622	0.174	80.355
623	0.174	80.355
624	0.174	80.355
625	0.174	80.355
626	0.174	80.355
627	0.174	80.355
628	0.174	80.355
629	0.174	80.355
630	0.174	80.355
631	0.173	80.355
632	0.173	80.355
633	0.173	80.355
634	0.173	80.355
635	0.173	80.355
636	0.173	80.355
637	0.173	80.355
638	0.173	80.355
639	0.173	80.355
640	0.173	80.355
641	0.172	80.355
642	0.172	80.355
643	0.172	80.355
644	0.172	80.355
645	0.172	80.355
646	0.172	80.355
647	0.172	80.355
648	0.172	80.355
649	0.172	80.355
650	0.172	80.355
651	0.172	80.355
652	0.171	80.355
653	0.171	80.355
654	0.171	80.355
655	0.171	80.355
656	0.171	80.355
657	0.171	80.355
658	0.171	80.355
659	0.171	80.355
660	0.171	80.355
661	0.171	80.355
662	0.171	80.355
663	0.171	80.355
664	0.17	80.355
665	0.17	80.355
666	0.17	80.355
667	0.17	80.355
668	0.17	80.355
669	0.17	80.355
670	0.17	80.355
671	0.17	80.355
672	0.17	80.355
673	0.17	80.355
674	0.17	80.355
675	0.17	80.355
676	0.169	80.355
677	0.169	80.355
678	0.169	80.355
679	0.169	80.355
680	0.169	80.355
681	0.169	80.355
682	0.169	80.355
683	0.169	80.355
684	0.169	80.355
685	0.169	80.355
686	0.169	80.355
687	0.169	80.355
688	0.168	80.355
689	0.168	80.355
690	0.168	80.355
691	0.168	80.355
692	0.168	80.355
693	0.168	80.355
694	0.168	80.355
695	0.168	80.355
696	0.168	80.355
697	0.168	80.355
698	0.168	80.355
699	0.168	80.355
700	0.167	80.355
701	0.167	80.355
702	0.167	80.355
703	0.167	80.355
704	0.167	80.355
705	0.167	80.355
706	0.167	80.355
707	0.167	80.355
708	0.167	80.355
709	0.167	80.355
710	0.167	80.355
711	0.167	80.355
712	0.167	80.355
713	0.166	80.355
714	0.166	80.355
715	0.166	80.355
716	0.166	80.355
717	0.166	80.355
718	0.166	80.355
719	0.166	80.355
720	0.166	80.355
721	0.166	80.355
722	0.166	80.355
723	0.166	80.355
724	0.166	80.355
725	0.166	80.355
726	0.166	80.355
727	0.165	80.355
728	0.165	80.355
729	0.165	80.355
730	0.165	80.355
731	0.165	80.355
732	0.165	80.355
733	0.165	80.355
734	0.165	80.355
735	0.165	80.355
736	0.165	80.355
737	0.165	80.355
738	0.165	80.355
739	0.165	80.355
740	0.165	80.355
741	0.164	80.355
742	0.164	80.355
743	0.164	80.355
744	0.164	80.355
745	0.164	80.355
746	0.164	80.355
747	0.164	80.355
748	0.164	80.355
749	0.164	80.355
750	0.164	80.355
751	0.164	80.355
752	0.164	80.355
753	0.164	80.355
754	0.164	80.355
755	0.164	80.355
756	0.163	80.355
757	0.163	80.355
758	0.163	80.355
759	0.163	80.355
760	0.163	80.355
761	0.163	80.355
762	0.163	80.355
763	0.163	80.355
764	0.163	80.355
765	0.163	80.355
766	0.163	80.355
767	0.163	80.355
768	0.163	80.355
769	0.163	80.355
770	0.163	80.355
771	0.162	80.355
772	0.162	80.355
773	0.162	80.355
774	0.162	80.355
775	0.162	80.355
776	0.162	80.355
777	0.162	80.355
778	0.162	80.355
779	0.162	80.355
780	0.162	80.355
781	0.162	80.355
782	0.162	80.355
783	0.162	80.355
784	0.162	80.355
785	0.162	80.355
786	0.161	80.355
787	0.161	80.355
788	0.161	80.355
789	0.161	80.355
790	0.161	80.355
791	0.161	80.355
792	0.161	80.355
793	0.161	80.355
794	0.161	80.355
795	0.161	80.355
796	0.161	80.355
797	0.161	80.355
798	0.161	80.355
799	0.161	80.355
800	0.161	80.355
801	0.161	80.355
802	0.16	80.355
803	0.16	80.355
804	0.16	80.355
805	0.16	80.355
806	0.16	80.355
807	0.16	80.355
808	0.16	80.355
809	0.16	80.355
810	0.16	80.355
811	0.16	80.355
812	0.16	80.355
813	0.16	80.355
814	0.16	80.355
815	0.16	80.355
816	0.16	80.355
817	0.16	80.355
818	0.16	80.355
819	0.159	80.355
820	0.159	80.355
821	0.159	80.355
822	0.159	80.355
823	0.159	80.355
824	0.159	80.355
825	0.159	80.355
826	0.159	80.355
827	0.159	80.355
828	0.159	80.355
829	0.159	80.355
830	0.159	80.355
831	0.159	80.355
832	0.159	80.355
833	0.159	80.355
834	0.159	80.355
835	0.159	80.355
836	0.159	80.355
837	0.158	80.355
838	0.158	80.355
839	0.158	80.355
840	0.158	80.355
841	0.158	80.355
842	0.158	80.355
843	0.158	80.355
844	0.158	80.355
845	0.158	80.355
846	0.158	80.355
847	0.158	80.355
848	0.158	80.355
849	0.158	80.355
850	0.158	80.355
851	0.158	80.355
852	0.158	80.355
853	0.158	80.355
854	0.158	80.355
855	0.157	80.355
856	0.157	80.355
857	0.157	80.355
858	0.157	80.355
859	0.157	80.355
860	0.157	80.355
861	0.157	80.355
862	0.157	80.355
863	0.157	80.355
864	0.157	80.355
865	0.157	80.355
866	0.157	80.355
867	0.157	80.355
868	0.157	80.355
869	0.157	80.355
870	0.157	80.355
871	0.157	80.355
872	0.157	80.355
873	0.157	80.355
874	0.156	80.355
875	0.156	80.355
876	0.156	80.355
877	0.156	80.355
878	0.156	80.355
879	0.156	80.355
880	0.156	80.355
881	0.156	80.355
882	0.156	80.355
883	0.156	80.355
884	0.156	80.355
885	0.156	80.355
886	0.156	80.355
887	0.156	80.355
888	0.156	80.355
889	0.156	80.355
890	0.156	80.355
891	0.156	80.355
892	0.156	80.355
893	0.156	80.355
894	0.155	80.355
895	0.155	80.355
896	0.155	80.355
897	0.155	80.355
898	0.155	80.355
899	0.155	80.355
900	0.155	80.355
901	0.155	80.355
902	0.155	80.355
903	0.155	80.355
904	0.155	80.355
905	0.155	80.355
906	0.155	80.355
907	0.155	80.355
908	0.155	80.355
909	0.155	80.355
910	0.155	80.355
911	0.155	80.355
912	0.155	80.355
913	0.155	80.355
914	0.154	80.355
915	0.154	80.355
916	0.154	80.355
917	0.154	80.355
918	0.154	80.355
919	0.154	80.355
920	0.154	80.355
921	0.154	80.355
922	0.154	80.355
923	0.154	80.355
924	0.154	80.355
925	0.154	80.355
926	0.154	80.355
927	0.154	80.355
928	0.154	80.355
929	0.154	80.355
930	0.154	80.355
931	0.154	80.355
932	0.154	80.355
933	0.154	80.355
934	0.154	80.355
935	0.154	80.355
936	0.153	80.355
937	0.153	80.355
938	0.153	80.355
939	0.153	80.355
940	0.153	80.355
941	0.153	80.355
942	0.153	80.355
943	0.153	80.355
944	0.153	80.355
945	0.153	80.355
946	0.153	80.355
947	0.153	80.355
948	0.153	80.355
949	0.153	80.355
950	0.153	80.355
951	0.153	80.355
952	0.153	80.355
953	0.153	80.355
954	0.153	80.355
955	0.153	80.355
956	0.153	80.355
957	0.153	80.355
958	0.152	80.355
959	0.152	80.355
960	0.152	80.355
961	0.152	80.355
962	0.152	80.355
963	0.152	80.355
964	0.152	80.355
965	0.152	80.355
966	0.152	80.355
967	0.152	80.355
968	0.152	80.355
969	0.152	80.355
970	0.152	80.355
971	0.152	80.355
972	0.152	80.355
973	0.152	80.355
974	0.152	80.355
975	0.152	80.355
976	0.152	80.355
977	0.152	80.355
978	0.152	80.355
979	0.152	80.355
980	0.152	80.355
981	0.151	80.355
982	0.151	80.355
983	0.151	80.355
984	0.151	80.355
985	0.151	80.355
986	0.151	80.355
987	0.151	80.355
988	0.151	80.355
989	0.151	80.355
990	0.151	80.355
991	0.151	80.355
992	0.151	80.355
993	0.151	80.355
994	0.151	80.355
995	0.151	80.355
996	0.151	80.355
997	0.151	80.355
998	0.151	80.355
999	0.151	80.355
