m_A0_GeV,B1B3_UL_red
1.8327649769585268,4.0907150589928255e-07
1.8427649769585268,4.150637280545544e-07
1.8527649769585268,6.694624186243719e-07
1.8627649769585268,6.874503186748784e-07
1.8727649769585268,6.617341449692452e-07
1.8827649769585268,5.85371284624626e-07
1.8927649769585269,5.011872336272725e-07
1.9027649769585269,4.522736987587106e-07
1.9127649769585269,3.8518097675957855e-07
1.9227649769585269,5.741322298290921e-07
1.932764976958527,4.775288373181855e-07
1.942764976958527,4.3444122987293683e-07
1.952764976958527,4.023210665241555e-07
1.962764976958527,4.1082646877888494e-07
1.972764976958527,6.701003480352505e-07
1.982764976958527,4.462063428945899e-07
1.992764976958527,4.2738081377589747e-07
2.002764976958527,3.9418093981883704e-07
2.012764976958527,3.994285538425692e-07
2.022764976958527,5.396142869179566e-07
2.0327649769585268,4.2897849374362013e-07
2.042764976958527,3.90130842501836e-07
2.052764976958527,4.030036120013375e-07
2.062764976958527,4.3139455554093123e-07
2.072764976958527,4.797332428602973e-07
2.082764976958527,5.125750297524885e-07
2.0927649769585273,5.840631920456606e-07
2.102764976958527,4.3323081026877377e-07
2.112764976958527,3.9468650722532424e-07
2.122764976958527,3.8997590086263075e-07
2.1327649769585273,3.9897836192062087e-07
2.142764976958527,4.027374808942841e-07
2.152764976958527,4.157776767510225e-07
2.162764976958527,4.2304560631050075e-07
2.1727649769585273,5.097287697164235e-07
2.182764976958527,6.339287202719489e-07
2.192764976958527,6.871902096198118e-07
2.202764976958527,7.258052135301783e-07
2.212764976958527,7.64420217440543e-07
2.222764976958527,4.539290240087548e-07
2.2327649769585274,4.1979935107437353e-07
2.242764976958527,4.10897973703375e-07
2.252764976958527,4.0128070319427803e-07
2.262764976958527,5.323587200370437e-07
2.2727649769585274,7.439312084972304e-07
2.282764976958527,7.300770484880608e-07
2.292764976958527,5.42243837939944e-07
2.302764976958527,7.130488841952204e-07
2.3127649769585275,8.337929760349469e-07
2.3227649769585272,8.588957696329386e-07
2.332764976958527,7.187757037247238e-07
2.3427649769585273,4.067206087901601e-07
2.3527649769585275,3.826120298201575e-07
2.3627649769585273,4.0338615862052946e-07
2.372764976958527,7.746915432153013e-07
2.3827649769585273,8.947640179804828e-07
2.3927649769585275,8.706784199666974e-07
2.4027649769585273,7.065627666278487e-07
2.412764976958527,4.6779292976757397e-07
2.4227649769585273,3.990219246774745e-07
2.4327649769585276,4.3678473581522204e-07
2.4427649769585273,6.731593625367956e-07
2.452764976958527,7.318917437492225e-07
2.4627649769585274,8.034009966137507e-07
2.4727649769585276,8.746483083909471e-07
2.4827649769585274,7.771338426643481e-07
2.492764976958527,6.912815861685309e-07
2.5027649769585274,4.962066392883966e-07
2.5127649769585276,4.839711656793118e-07
2.5227649769585274,8.059683580222464e-07
2.532764976958527,1.1257912233389272e-06
2.5427649769585274,1.0464419612038445e-06
2.5527649769585277,1.0752513554713513e-06
2.5627649769585275,4.534083657760672e-07
2.5727649769585272,4.640012600238832e-07
2.5827649769585275,4.883868192785461e-07
2.5927649769585277,5.769546280120588e-07
2.6027649769585275,6.319321394090978e-07
2.6127649769585273,6.234243603896864e-07
2.6227649769585275,9.250833126138964e-07
2.6327649769585277,9.253535340206365e-07
2.6427649769585275,8.489914607348771e-07
2.6527649769585273,7.269742628118306e-07
2.6627649769585275,4.1069535292965357e-07
2.6727649769585278,4.241527733257006e-07
2.6827649769585276,4.2917854157377285e-07
2.6927649769585273,4.743093022549499e-07
2.7027649769585276,5.16850883085503e-07
2.712764976958528,4.913761592693801e-07
2.7227649769585276,4.416819772373357e-07
2.7327649769585274,4.4776303155649256e-07
2.7427649769585276,4.796234482045059e-07
2.752764976958528,5.610646323170419e-07
2.7627649769585276,7.085404266661142e-07
2.7727649769585274,6.710121282322251e-07
2.7827649769585276,5.463549229009976e-07
2.792764976958528,5.38312522557077e-07
2.8027649769585277,5.464228077570752e-07
2.8127649769585275,8.93588330987398e-07
2.8227649769585277,1.2325624949579942e-06
2.832764976958528,1.112748575770555e-06
2.8427649769585277,1.307830563534765e-06
2.8527649769585275,9.68192574612744e-07
2.8627649769585277,6.285545856907077e-07
2.872764976958528,5.037703964937862e-07
2.8827649769585277,4.877759312923622e-07
2.8927649769585275,4.5703789889972403e-07
2.9027649769585278,4.957548084017629e-07
2.912764976958528,4.872855908497159e-07
2.9227649769585278,4.960532047489737e-07
2.9327649769585276,6.586626492569191e-07
2.942764976958528,7.739940166896117e-07
2.952764976958528,1.1732107220766287e-06
2.962764976958528,1.167044211686331e-06
2.9727649769585276,9.562026702992135e-07
2.982764976958528,8.031208775105016e-07
2.992764976958528,6.612790626744314e-07
3.002764976958528,5.194372478383676e-07
3.0127649769585276,5.252749746467651e-07
3.022764976958528,6.23042864666631e-07
3.032764976958528,5.011872336272725e-07
3.042764976958528,5.407331141024211e-07
3.0527649769585277,6.181203031151854e-07
3.062764976958528,6.455921790974223e-07
3.072764976958528,9.906656045264842e-07
3.082764976958528,2.03048289288196e-06
3.0927649769585277,2.1064131545014138e-06
3.102764976958528,2.127296938236848e-06
3.112764976958528,1.7786262311913009e-06
3.122764976958528,1.4963477815988878e-06
3.1327649769585277,1.4061562100545563e-06
3.142764976958528,1.3628421282555283e-06
3.152764976958528,1.1977169225407217e-06
3.162764976958528,7.409260073125288e-07
3.1727649769585278,6.083586085489882e-07
3.182764976958528,8.292279830087951e-07
3.1927649769585282,9.684813436350506e-07
3.202764976958528,6.260491195634846e-07
3.212764976958528,5.298316906283702e-07
3.222764976958528,5.348141793864887e-07
3.2327649769585283,5.070460397163238e-07
3.242764976958528,5.178019979394525e-07
3.252764976958528,4.911432922382513e-07
3.262764976958528,4.517724916513147e-07
3.2727649769585283,4.297485215214946e-07
3.282764976958528,4.838464238601155e-07
3.292764976958528,6.026566395948491e-07
3.302764976958528,7.249219218061668e-07
3.3127649769585283,8.480156188015879e-07
