m_A0_GeV,B1B2_UL_red
5.94870967741931,5.129312649043293e-06
5.95870967741931,5.129312649043293e-06
5.96870967741931,5.114825829827911e-06
5.978709677419309,5.094488564390075e-06
5.988709677419309,5.094488564390075e-06
5.998709677419309,5.094488564390075e-06
6.008709677419309,5.094488564390075e-06
6.0187096774193085,5.094488564390075e-06
6.028709677419308,5.094488564390075e-06
6.038709677419308,5.09310505815348e-06
6.048709677419308,5.050556938063633e-06
6.058709677419308,5.110219780909468e-06
6.0687096774193074,5.235876193895099e-06
6.078709677419307,5.237517828565308e-06
6.088709677419307,5.206785202541403e-06
6.098709677419307,5.266244534300201e-06
6.108709677419307,5.367566016316775e-06
6.118709677419306,5.449788342665265e-06
6.128709677419306,5.538159523681295e-06
6.138709677419306,5.6564858105663634e-06
6.148709677419306,5.7431526803324086e-06
6.1587096774193055,5.831132884975459e-06
6.168709677419305,5.922742474977565e-06
6.178709677419305,6.0522830154073995e-06
6.188709677419305,6.145018931119747e-06
6.198709677419305,6.239160209545933e-06
6.2087096774193045,6.3354161584330396e-06
6.218709677419304,6.475773490349017e-06
6.228709677419304,6.57500343165252e-06
6.238709677419304,6.690272187315477e-06
6.248709677419304,6.824329360170876e-06
6.258709677419303,6.928894776321637e-06
6.268709677419303,7.035073480327853e-06
6.278709677419303,7.142861399508343e-06
6.288709677419303,7.2444496931071516e-06
6.2987096774193025,7.359764287381673e-06
6.308709677419302,7.390456515120584e-06
6.318709677419302,7.515583159613698e-06
6.328709677419302,7.642752016761069e-06
6.338709677419302,7.771995569938676e-06
6.3487096774193015,7.796730543608308e-06
6.358709677419301,7.92876041202773e-06
6.368709677419301,8.0246881812516e-06
6.378709677419301,8.096252117890773e-06
6.388709677419301,8.225330616395477e-06
6.3987096774193,8.364644470262702e-06
6.4087096774193,8.506232667531591e-06
6.4187096774193,8.658547168563397e-06
6.4287096774193,8.851293208507352e-06
6.4387096774193,8.986936273379e-06
6.448709677419299,9.187007885886145e-06
6.458709677419299,9.327749024256599e-06
6.468709677419299,9.535367530429094e-06
6.478709677419299,9.697998018658927e-06
6.4887096774192985,9.897043387004447e-06
6.498709677419298,1.009767218802118e-05
6.508709677419298,1.027233491977075e-05
6.518709677419298,1.0501038067703242e-05
6.528709677419298,1.0764893668175625e-05
6.538709677419297,1.0973807811456114e-05
6.548709677419297,1.1284999014200699e-05
6.558709677419297,1.1476005613975708e-05
6.568709677419297,1.1803267506908106e-05
6.578709677419297,1.2030783418705035e-05
