m_A0_GeV,B1B3_UL_blue
2.3101382488479283,6.479265698592823e-07
2.3201382488479285,5.736486702802331e-07
2.3301382488479283,5.291972858971979e-07
2.340138248847928,4.684274974311653e-07
2.3501382488479283,5.059711139035318e-07
2.3601382488479286,5.442877855958899e-07
2.3701382488479283,5.900837110426948e-07
2.380138248847928,5.56075619346814e-07
2.3901382488479284,5.32826073815881e-07
2.4001382488479286,4.6357500821056e-07
2.4101382488479284,5.158631572974449e-07
2.420138248847928,5.501172625624846e-07
2.4301382488479284,5.80424497237191e-07
2.4401382488479286,5.460860343342501e-07
2.4501382488479284,4.891075631244036e-07
2.460138248847928,4.509226186834076e-07
2.4701382488479284,4.4491378513929e-07
2.4801382488479287,4.4491378513929e-07
2.4901382488479284,4.4491378513929e-07
2.5001382488479282,4.4491378513929e-07
2.5101382488479285,4.4823877333635175e-07
2.5201382488479287,6.020665891472672e-07
2.5301382488479285,6.526506706502113e-07
2.5401382488479283,7.389629313960575e-07
2.5501382488479285,6.44314624321251e-07
2.5601382488479287,7.246597450418124e-07
2.5701382488479285,8.421150240875773e-07
2.5801382488479283,9.769779304102864e-07
2.5901382488479285,9.892873049762903e-07
2.6001382488479288,8.920328802137347e-07
2.6101382488479286,7.982485085316787e-07
2.6201382488479283,7.429771197270401e-07
2.6301382488479286,7.059283199292046e-07
2.640138248847929,6.79260563858528e-07
2.6501382488479286,6.306605769205154e-07
2.6601382488479284,5.690883252880168e-07
2.6701382488479286,5.208038675339014e-07
2.680138248847929,5.963233436090443e-07
2.6901382488479286,7.483744557059578e-07
2.7001382488479284,9.01234936304592e-07
2.7101382488479286,9.87815200012863e-07
2.720138248847929,9.056764624617617e-07
2.7301382488479287,8.088931810797278e-07
2.7401382488479284,7.902648573133722e-07
2.7501382488479287,1.0614022100003942e-06
2.760138248847929,1.1403035196983908e-06
2.7701382488479287,1.1374251571077864e-06
2.7801382488479285,9.196075284560151e-07
2.7901382488479287,8.464325833575137e-07
2.800138248847929,8.60566893558195e-07
2.8101382488479287,8.036208866023003e-07
2.8201382488479285,7.116358725840585e-07
2.8301382488479288,5.590344890828725e-07
2.840138248847929,6.715726202463597e-07
2.8501382488479288,8.582313739450846e-07
2.8601382488479286,1.0896767986984786e-06
2.870138248847929,9.711553405485583e-07
2.880138248847929,8.585324069949641e-07
