m_A0_GeV,B1B2_UL_blue
6.074229390680956,4.861544529573734e-06
6.084229390680956,4.669349984425494e-06
6.0942293906809555,4.381271662460195e-06
6.104229390680955,4.106576018529284e-06
6.114229390680955,3.788656460765564e-06
6.124229390680955,3.5353323758998587e-06
6.134229390680955,3.292574796123281e-06
6.144229390680954,3.1119534504811714e-06
6.154229390680954,2.9647600012963955e-06
6.164229390680954,2.852936223201042e-06
6.174229390680954,2.754091696357581e-06
6.184229390680954,2.7029896493361122e-06
6.194229390680953,2.639935606490246e-06
6.204229390680953,2.6309848251635525e-06
6.214229390680953,2.6309848251635525e-06
6.224229390680953,2.6309848251635525e-06
6.2342293906809525,2.6309848251635525e-06
6.244229390680952,2.6314691391381783e-06
6.254229390680952,2.632034509844962e-06
6.264229390680952,2.632599880551746e-06
6.274229390680952,2.6331652512585296e-06
6.284229390680951,2.6337306219653134e-06
6.294229390680951,2.634295992672097e-06
6.304229390680951,2.634861363378881e-06
6.314229390680951,2.6354267340856647e-06
6.324229390680951,2.635992104792449e-06
6.33422939068095,2.6365574754992326e-06
6.34422939068095,2.6371228462060164e-06
6.35422939068095,2.6376882169128e-06
6.36422939068095,2.638253587619584e-06
6.3742293906809495,2.6388189583263677e-06
6.384229390680949,2.6393843290331515e-06
6.394229390680949,2.6399496997399357e-06
6.404229390680949,2.6405150704467195e-06
6.414229390680949,2.6410804411535032e-06
6.4242293906809484,2.641645811860287e-06
6.434229390680948,2.6422111825670708e-06
6.444229390680948,2.6427765532738545e-06
6.454229390680948,2.6433419239806383e-06
6.464229390680948,2.6439072946874225e-06
6.474229390680947,2.6444726653942063e-06
6.484229390680947,2.64503803610099e-06
6.494229390680947,2.645603406807774e-06
6.504229390680947,2.6461687775145576e-06
6.5142293906809465,2.6467341482213414e-06
6.524229390680946,2.647299518928125e-06
6.534229390680946,2.6478648896349093e-06
6.544229390680946,2.648430260341693e-06
6.554229390680946,2.6527484990058393e-06
6.5642293906809455,2.8106955890442727e-06
6.574229390680945,3.0090987145824037e-06
6.584229390680945,3.386451379983589e-06
6.594229390680945,3.861690391539942e-06
6.604229390680945,4.489108757165866e-06
6.614229390680944,5.1130192788718695e-06
6.624229390680944,5.942683563775766e-06
6.634229390680944,6.6324730197053795e-06
6.644229390680944,7.358425890088474e-06
6.6542293906809435,7.970891315379003e-06
6.664229390680943,8.37534434863118e-06
6.674229390680943,8.819339112344294e-06
6.684229390680943,9.182812669157039e-06
6.694229390680943,9.692840747485992e-06
6.7042293906809425,1.023078442961693e-05
6.714229390680942,1.0811435994718148e-05
6.724229390680942,1.1396946088998502e-05
6.734229390680942,1.197174760151296e-05
6.744229390680942,1.2739686820110469e-05
6.754229390680941,1.3334107823543576e-05
6.764229390680941,1.3769310160905624e-05
6.774229390680941,1.4194660223390326e-05
6.784229390680941,1.4577767009172646e-05
6.794229390680941,1.5015735104235717e-05
6.80422939068094,1.5152119010311334e-05
6.81422939068094,1.5049247785413594e-05
6.82422939068094,1.4909730655733339e-05
6.83422939068094,1.4785121742086936e-05
6.8442293906809395,1.4644699793797197e-05
6.854229390680939,1.4644699793797197e-05
6.864229390680939,1.438865563387538e-05
6.874229390680939,1.4053139649501375e-05
6.884229390680939,1.3632125728060872e-05
6.894229390680938,1.322359177738649e-05
6.904229390680938,1.2934959198160453e-05
6.914229390680938,1.2779353266499962e-05
6.924229390680938,1.2779353266499962e-05
6.934229390680938,1.2692591294591508e-05
6.944229390680937,1.242299038142741e-05
6.954229390680937,1.2235555302075853e-05
6.964229390680937,1.210152874383943e-05
6.974229390680937,1.2019368678691635e-05
6.9842293906809365,1.2281000453059609e-05
6.994229390680936,1.2660374057490856e-05
7.004229390680936,1.3051335858338392e-05
7.014229390680936,1.3242386245222663e-05
7.024229390680936,1.3222140726355663e-05
7.0342293906809354,1.315391692632754e-05
7.044229390680935,1.3222140726355663e-05
7.054229390680935,1.3096176217505795e-05
7.064229390680935,1.2623076925995436e-05
7.074229390680935,1.2129225006967103e-05
7.084229390680934,1.1413926613763755e-05
7.094229390680934,1.0649452443807679e-05
7.104229390680934,9.901736835567613e-06
7.114229390680934,8.790046924164369e-06
7.1242293906809335,7.653284960145135e-06
7.134229390680933,6.436563310354421e-06
7.144229390680933,5.319954864834748e-06
7.154229390680933,4.346793127866681e-06
7.164229390680933,3.636329051992877e-06
7.1742293906809325,3.1226831563931877e-06
7.184229390680932,2.849365298471714e-06
7.194229390680932,2.687969202584066e-06
7.204229390680932,2.6309848251635525e-06
7.214229390680932,2.6309848251635525e-06
7.224229390680931,2.6309848251635525e-06
7.234229390680931,2.6309848251635525e-06
7.244229390680931,2.6894336098659708e-06
7.254229390680931,2.7980839933223187e-06
7.2642293906809305,2.9520288109809933e-06
7.27422939068093,3.2606639292509728e-06
7.28422939068093,3.607322315554374e-06
7.29422939068093,4.122864640708119e-06
7.30422939068093,4.650185343023259e-06
7.3142293906809295,5.241792671775744e-06
7.324229390680929,5.788630859993581e-06
7.334229390680929,6.5110353336812146e-06
7.344229390680929,6.936409130793338e-06
7.354229390680929,7.343143565606612e-06
7.364229390680928,7.656032048641336e-06
7.374229390680928,7.939407787678131e-06
7.384229390680928,8.041284798014141e-06
7.394229390680928,7.86891890876927e-06
7.404229390680928,7.529860461572224e-06
7.414229390680927,7.197355399434462e-06
7.424229390680927,6.729543396914449e-06
7.434229390680927,6.2250916428602135e-06
7.444229390680927,5.672175131727199e-06
7.4542293906809265,5.203147563457493e-06
7.464229390680926,4.509708397352155e-06
7.474229390680926,3.835772991539434e-06
7.484229390680926,3.4224919361860574e-06
7.494229390680926,3.048675207874474e-06
7.504229390680925,2.80825901101098e-06
7.514229390680925,2.6763364142445086e-06
7.524229390680925,2.6309848251635525e-06
7.534229390680925,2.6309848251635525e-06
7.544229390680925,2.6309848251635525e-06
7.554229390680924,2.6309848251635525e-06
7.564229390680924,2.6309848251635525e-06
7.574229390680924,2.6309848251635525e-06
7.584229390680924,2.6309848251635525e-06
